"F0","base_word","count_trial_logger","response","response_time","speaker","stop_type","subject_nr","time_experiment","word_choice0_eng","word_choice1_eng","subj_gender","subj_age","subj_region","group","stop_response","stop_response2","word_status"
3,"tomang",37,1,820,"F1","td",2,5975,"tomang","domang","M",20,"SE","E","d","len","len_word"
7,"tongmil",38,0,876,"F1","td",2,5975,"tongmil","dongmil","M",20,"SE","E","t","asp","asp_word"
7,"dongmil",39,0,1385,"F1","td",2,5975,"tongmil","dongmil","M",20,"SE","E","t","asp","asp_word"
1,"domang",40,1,712,"F1","td",2,5975,"tomang","domang","M",20,"SE","E","d","len","len_word"
5,"dongmil",41,0,1481,"F1","td",2,5975,"tongmil","dongmil","M",20,"SE","E","t","asp","asp_word"
4,"dongmil",42,1,926,"F1","td",2,5975,"tongmil","dongmil","M",20,"SE","E","d","len","asp_word"
1,"tomang",43,1,764,"F1","td",2,5975,"tomang","domang","M",20,"SE","E","d","len","len_word"
2,"tongmil",44,1,779,"F1","td",2,5975,"tongmil","dongmil","M",20,"SE","E","d","len","asp_word"
2,"dongmil",45,1,707,"F1","td",2,5975,"tongmil","dongmil","M",20,"SE","E","d","len","asp_word"
7,"tongmil",46,0,963,"F1","td",2,5975,"tongmil","dongmil","M",20,"SE","E","t","asp","asp_word"
5,"tomang",47,0,868,"F1","td",2,5975,"tomang","domang","M",20,"SE","E","t","asp","len_word"
5,"domang",48,1,870,"F1","td",2,5975,"tomang","domang","M",20,"SE","E","d","len","len_word"
2,"tongmil",49,1,810,"F1","td",2,5975,"tongmil","dongmil","M",20,"SE","E","d","len","asp_word"
1,"dongmil",50,1,857,"F1","td",2,5975,"tongmil","dongmil","M",20,"SE","E","d","len","asp_word"
4,"dongmil",51,1,880,"F1","td",2,5975,"tongmil","dongmil","M",20,"SE","E","d","len","asp_word"
6,"tongmil",52,0,878,"F1","td",2,5975,"tongmil","dongmil","M",20,"SE","E","t","asp","asp_word"
6,"tongmil",53,0,846,"F1","td",2,5975,"tongmil","dongmil","M",20,"SE","E","t","asp","asp_word"
7,"domang",54,0,1141,"F1","td",2,5975,"tomang","domang","M",20,"SE","E","t","asp","len_word"
6,"dongmil",55,0,1076,"F1","td",2,5975,"tongmil","dongmil","M",20,"SE","E","t","asp","asp_word"
6,"baneul",56,1,2064,"M1","pb",2,5975,"paneul","baneul","M",20,"SE","E","b","len","len_word"
1,"pama",57,1,2480,"M1","pb",2,5975,"pama","bama","M",20,"SE","E","b","len","asp_word"
1,"pama",58,0,1243,"M1","pb",2,5975,"pama","bama","M",20,"SE","E","p","asp","asp_word"
5,"baneul",59,1,1683,"M1","pb",2,5975,"paneul","baneul","M",20,"SE","E","b","len","len_word"
7,"baneul",60,1,4133,"M1","pb",2,5975,"paneul","baneul","M",20,"SE","E","b","len","len_word"
5,"pama",61,0,933,"M1","pb",2,5975,"pama","bama","M",20,"SE","E","p","asp","asp_word"
7,"baneul",62,0,950,"M1","pb",2,5975,"paneul","baneul","M",20,"SE","E","p","asp","len_word"
3,"pama",63,1,895,"M1","pb",2,5975,"pama","bama","M",20,"SE","E","b","len","asp_word"
4,"bama",64,1,691,"M1","pb",2,5975,"pama","bama","M",20,"SE","E","b","len","asp_word"
1,"bama",65,1,826,"M1","pb",2,5975,"pama","bama","M",20,"SE","E","b","len","asp_word"
2,"baneul",66,1,795,"M1","pb",2,5975,"paneul","baneul","M",20,"SE","E","b","len","len_word"
3,"bama",67,1,847,"M1","pb",2,5975,"pama","bama","M",20,"SE","E","b","len","asp_word"
2,"paneul",68,1,795,"M1","pb",2,5975,"paneul","baneul","M",20,"SE","E","b","len","len_word"
2,"baneul",69,1,1320,"M1","pb",2,5975,"paneul","baneul","M",20,"SE","E","b","len","len_word"
3,"paneul",70,1,663,"M1","pb",2,5975,"paneul","baneul","M",20,"SE","E","b","len","len_word"
6,"paneul",71,1,1326,"M1","pb",2,5975,"paneul","baneul","M",20,"SE","E","b","len","len_word"
4,"pama",72,0,1167,"M1","pb",2,5975,"pama","bama","M",20,"SE","E","p","asp","asp_word"
4,"paneul",73,0,1186,"M1","pb",2,5975,"paneul","baneul","M",20,"SE","E","p","asp","len_word"
2,"paneul",74,1,807,"M1","pb",2,5975,"paneul","baneul","M",20,"SE","E","b","len","len_word"
4,"baneul",75,1,651,"M1","pb",2,5975,"paneul","baneul","M",20,"SE","E","b","len","len_word"
3,"paneul",76,1,749,"M1","pb",2,5975,"paneul","baneul","M",20,"SE","E","b","len","len_word"
6,"baneul",77,0,953,"M1","pb",2,5975,"paneul","baneul","M",20,"SE","E","p","asp","len_word"
7,"paneul",78,0,796,"M1","pb",2,5975,"paneul","baneul","M",20,"SE","E","p","asp","len_word"
7,"bama",79,0,925,"M1","pb",2,5975,"pama","bama","M",20,"SE","E","p","asp","asp_word"
1,"baneul",80,1,628,"M1","pb",2,5975,"paneul","baneul","M",20,"SE","E","b","len","len_word"
2,"pama",81,0,922,"M1","pb",2,5975,"pama","bama","M",20,"SE","E","p","asp","asp_word"
5,"baneul",82,0,782,"M1","pb",2,5975,"paneul","baneul","M",20,"SE","E","p","asp","len_word"
4,"baneul",83,0,889,"M1","pb",2,5975,"paneul","baneul","M",20,"SE","E","p","asp","len_word"
6,"pama",84,0,894,"M1","pb",2,5975,"pama","bama","M",20,"SE","E","p","asp","asp_word"
3,"pama",85,1,811,"M1","pb",2,5975,"pama","bama","M",20,"SE","E","b","len","asp_word"
3,"baneul",86,1,645,"M1","pb",2,5975,"paneul","baneul","M",20,"SE","E","b","len","len_word"
2,"pama",87,1,590,"M1","pb",2,5975,"pama","bama","M",20,"SE","E","b","len","asp_word"
7,"bama",88,0,815,"M1","pb",2,5975,"pama","bama","M",20,"SE","E","p","asp","asp_word"
7,"paneul",89,0,822,"M1","pb",2,5975,"paneul","baneul","M",20,"SE","E","p","asp","len_word"
6,"bama",90,1,1296,"M1","pb",2,5975,"pama","bama","M",20,"SE","E","b","len","asp_word"
7,"pama",91,0,762,"M1","pb",2,5975,"pama","bama","M",20,"SE","E","p","asp","asp_word"
2,"bama",92,1,751,"M1","pb",2,5975,"pama","bama","M",20,"SE","E","b","len","asp_word"
1,"paneul",93,1,696,"M1","pb",2,5975,"paneul","baneul","M",20,"SE","E","b","len","len_word"
5,"pama",94,0,832,"M1","pb",2,5975,"pama","bama","M",20,"SE","E","p","asp","asp_word"
7,"pama",95,0,719,"M1","pb",2,5975,"pama","bama","M",20,"SE","E","p","asp","asp_word"
3,"baneul",96,1,772,"M1","pb",2,5975,"paneul","baneul","M",20,"SE","E","b","len","len_word"
5,"paneul",97,0,1465,"M1","pb",2,5975,"paneul","baneul","M",20,"SE","E","p","asp","len_word"
5,"bama",98,0,753,"M1","pb",2,5975,"pama","bama","M",20,"SE","E","p","asp","asp_word"
1,"bama",99,1,576,"M1","pb",2,5975,"pama","bama","M",20,"SE","E","b","len","asp_word"
5,"bama",100,0,836,"M1","pb",2,5975,"pama","bama","M",20,"SE","E","p","asp","asp_word"
4,"paneul",101,1,926,"M1","pb",2,5975,"paneul","baneul","M",20,"SE","E","b","len","len_word"
2,"bama",102,1,669,"M1","pb",2,5975,"pama","bama","M",20,"SE","E","b","len","asp_word"
3,"bama",103,1,737,"M1","pb",2,5975,"pama","bama","M",20,"SE","E","b","len","asp_word"
4,"bama",104,1,673,"M1","pb",2,5975,"pama","bama","M",20,"SE","E","b","len","asp_word"
6,"bama",105,0,1007,"M1","pb",2,5975,"pama","bama","M",20,"SE","E","p","asp","asp_word"
5,"paneul",106,1,819,"M1","pb",2,5975,"paneul","baneul","M",20,"SE","E","b","len","len_word"
6,"pama",107,0,1148,"M1","pb",2,5975,"pama","bama","M",20,"SE","E","p","asp","asp_word"
6,"paneul",108,0,1332,"M1","pb",2,5975,"paneul","baneul","M",20,"SE","E","p","asp","len_word"
1,"baneul",109,1,627,"M1","pb",2,5975,"paneul","baneul","M",20,"SE","E","b","len","len_word"
4,"pama",110,0,753,"M1","pb",2,5975,"pama","bama","M",20,"SE","E","p","asp","asp_word"
1,"paneul",111,1,712,"M1","pb",2,5975,"paneul","baneul","M",20,"SE","E","b","len","len_word"
4,"dongmil",0,1,4028,"F1","td",3,5535,"tongmil","dongmil","M",20,"SE","E","d","len","asp_word"
1,"tomang",1,1,1702,"F1","td",3,5535,"tomang","domang","M",20,"SE","E","d","len","len_word"
7,"domang",2,0,1056,"F1","td",3,5535,"tomang","domang","M",20,"SE","E","t","asp","len_word"
1,"domang",3,1,1080,"F1","td",3,5535,"tomang","domang","M",20,"SE","E","d","len","len_word"
6,"tongmil",4,0,1082,"F1","td",3,5535,"tongmil","dongmil","M",20,"SE","E","t","asp","asp_word"
3,"tomang",5,0,3736,"F1","td",3,5535,"tomang","domang","M",20,"SE","E","t","asp","len_word"
4,"domang",6,0,1000,"F1","td",3,5535,"tomang","domang","M",20,"SE","E","t","asp","len_word"
7,"tongmil",7,0,762,"F1","td",3,5535,"tongmil","dongmil","M",20,"SE","E","t","asp","asp_word"
2,"tomang",8,1,2928,"F1","td",3,5535,"tomang","domang","M",20,"SE","E","d","len","len_word"
3,"dongmil",9,1,1450,"F1","td",3,5535,"tongmil","dongmil","M",20,"SE","E","d","len","asp_word"
5,"tomang",10,0,1425,"F1","td",3,5535,"tomang","domang","M",20,"SE","E","t","asp","len_word"
5,"tongmil",11,0,862,"F1","td",3,5535,"tongmil","dongmil","M",20,"SE","E","t","asp","asp_word"
4,"tomang",12,0,804,"F1","td",3,5535,"tomang","domang","M",20,"SE","E","t","asp","len_word"
1,"dongmil",13,1,833,"F1","td",3,5535,"tongmil","dongmil","M",20,"SE","E","d","len","asp_word"
7,"tomang",14,0,851,"F1","td",3,5535,"tomang","domang","M",20,"SE","E","t","asp","len_word"
1,"dongmil",15,1,926,"F1","td",3,5535,"tongmil","dongmil","M",20,"SE","E","d","len","asp_word"
5,"tomang",16,0,895,"F1","td",3,5535,"tomang","domang","M",20,"SE","E","t","asp","len_word"
4,"tomang",17,0,953,"F1","td",3,5535,"tomang","domang","M",20,"SE","E","t","asp","len_word"
2,"domang",18,1,622,"F1","td",3,5535,"tomang","domang","M",20,"SE","E","d","len","len_word"
3,"tongmil",19,1,2337,"F1","td",3,5535,"tongmil","dongmil","M",20,"SE","E","d","len","asp_word"
5,"domang",20,0,728,"F1","td",3,5535,"tomang","domang","M",20,"SE","E","t","asp","len_word"
1,"tomang",21,1,780,"F1","td",3,5535,"tomang","domang","M",20,"SE","E","d","len","len_word"
6,"tongmil",22,0,733,"F1","td",3,5535,"tongmil","dongmil","M",20,"SE","E","t","asp","asp_word"
7,"dongmil",23,0,903,"F1","td",3,5535,"tongmil","dongmil","M",20,"SE","E","t","asp","asp_word"
2,"dongmil",24,1,893,"F1","td",3,5535,"tongmil","dongmil","M",20,"SE","E","d","len","asp_word"
4,"tongmil",25,0,1467,"F1","td",3,5535,"tongmil","dongmil","M",20,"SE","E","t","asp","asp_word"
7,"tongmil",26,0,735,"F1","td",3,5535,"tongmil","dongmil","M",20,"SE","E","t","asp","asp_word"
1,"domang",27,1,602,"F1","td",3,5535,"tomang","domang","M",20,"SE","E","d","len","len_word"
6,"tomang",28,0,714,"F1","td",3,5535,"tomang","domang","M",20,"SE","E","t","asp","len_word"
4,"tongmil",29,0,712,"F1","td",3,5535,"tongmil","dongmil","M",20,"SE","E","t","asp","asp_word"
3,"domang",30,1,1081,"F1","td",3,5535,"tomang","domang","M",20,"SE","E","d","len","len_word"
6,"dongmil",31,0,749,"F1","td",3,5535,"tongmil","dongmil","M",20,"SE","E","t","asp","asp_word"
3,"dongmil",32,1,1010,"F1","td",3,5535,"tongmil","dongmil","M",20,"SE","E","d","len","asp_word"
5,"tongmil",33,0,669,"F1","td",3,5535,"tongmil","dongmil","M",20,"SE","E","t","asp","asp_word"
3,"tongmil",34,0,1194,"F1","td",3,5535,"tongmil","dongmil","M",20,"SE","E","t","asp","asp_word"
6,"dongmil",35,0,768,"F1","td",3,5535,"tongmil","dongmil","M",20,"SE","E","t","asp","asp_word"
2,"tomang",36,0,2483,"F1","td",3,5535,"tomang","domang","M",20,"SE","E","t","asp","len_word"
2,"tongmil",37,0,762,"F1","td",3,5535,"tongmil","dongmil","M",20,"SE","E","t","asp","asp_word"
2,"tongmil",38,1,2980,"F1","td",3,5535,"tongmil","dongmil","M",20,"SE","E","d","len","asp_word"
5,"domang",39,0,732,"F1","td",3,5535,"tomang","domang","M",20,"SE","E","t","asp","len_word"
5,"dongmil",40,0,817,"F1","td",3,5535,"tongmil","dongmil","M",20,"SE","E","t","asp","asp_word"
4,"domang",41,1,951,"F1","td",3,5535,"tomang","domang","M",20,"SE","E","d","len","len_word"
5,"dongmil",42,0,722,"F1","td",3,5535,"tongmil","dongmil","M",20,"SE","E","t","asp","asp_word"
3,"tomang",43,0,1450,"F1","td",3,5535,"tomang","domang","M",20,"SE","E","t","asp","len_word"
2,"domang",44,1,684,"F1","td",3,5535,"tomang","domang","M",20,"SE","E","d","len","len_word"
7,"dongmil",45,0,763,"F1","td",3,5535,"tongmil","dongmil","M",20,"SE","E","t","asp","asp_word"
7,"tomang",46,0,660,"F1","td",3,5535,"tomang","domang","M",20,"SE","E","t","asp","len_word"
7,"domang",47,0,677,"F1","td",3,5535,"tomang","domang","M",20,"SE","E","t","asp","len_word"
4,"dongmil",48,1,1281,"F1","td",3,5535,"tongmil","dongmil","M",20,"SE","E","d","len","asp_word"
2,"dongmil",49,1,835,"F1","td",3,5535,"tongmil","dongmil","M",20,"SE","E","d","len","asp_word"
6,"tomang",50,0,617,"F1","td",3,5535,"tomang","domang","M",20,"SE","E","t","asp","len_word"
6,"domang",51,0,686,"F1","td",3,5535,"tomang","domang","M",20,"SE","E","t","asp","len_word"
1,"tongmil",52,0,624,"F1","td",3,5535,"tongmil","dongmil","M",20,"SE","E","t","asp","asp_word"
3,"domang",53,1,892,"F1","td",3,5535,"tomang","domang","M",20,"SE","E","d","len","len_word"
1,"tongmil",54,1,948,"F1","td",3,5535,"tongmil","dongmil","M",20,"SE","E","d","len","asp_word"
6,"domang",55,0,664,"F1","td",3,5535,"tomang","domang","M",20,"SE","E","t","asp","len_word"
5,"paneul",56,0,2843,"M1","pb",3,5535,"paneul","baneul","M",20,"SE","E","p","asp","len_word"
6,"pama",57,0,1081,"M1","pb",3,5535,"pama","bama","M",20,"SE","E","p","asp","asp_word"
3,"bama",58,1,778,"M1","pb",3,5535,"pama","bama","M",20,"SE","E","b","len","asp_word"
7,"baneul",59,0,1133,"M1","pb",3,5535,"paneul","baneul","M",20,"SE","E","p","asp","len_word"
3,"paneul",60,1,718,"M1","pb",3,5535,"paneul","baneul","M",20,"SE","E","b","len","len_word"
6,"baneul",61,1,1525,"M1","pb",3,5535,"paneul","baneul","M",20,"SE","E","b","len","len_word"
4,"bama",62,1,1205,"M1","pb",3,5535,"pama","bama","M",20,"SE","E","b","len","asp_word"
4,"pama",63,1,657,"M1","pb",3,5535,"pama","bama","M",20,"SE","E","b","len","asp_word"
3,"pama",64,1,568,"M1","pb",3,5535,"pama","bama","M",20,"SE","E","b","len","asp_word"
3,"baneul",65,1,700,"M1","pb",3,5535,"paneul","baneul","M",20,"SE","E","b","len","len_word"
7,"paneul",66,0,762,"M1","pb",3,5535,"paneul","baneul","M",20,"SE","E","p","asp","len_word"
5,"baneul",67,1,739,"M1","pb",3,5535,"paneul","baneul","M",20,"SE","E","b","len","len_word"
1,"baneul",68,1,617,"M1","pb",3,5535,"paneul","baneul","M",20,"SE","E","b","len","len_word"
7,"bama",69,0,685,"M1","pb",3,5535,"pama","bama","M",20,"SE","E","p","asp","asp_word"
1,"bama",70,1,622,"M1","pb",3,5535,"pama","bama","M",20,"SE","E","b","len","asp_word"
5,"bama",71,0,985,"M1","pb",3,5535,"pama","bama","M",20,"SE","E","p","asp","asp_word"
3,"paneul",72,1,635,"M1","pb",3,5535,"paneul","baneul","M",20,"SE","E","b","len","len_word"
2,"bama",73,1,683,"M1","pb",3,5535,"pama","bama","M",20,"SE","E","b","len","asp_word"
1,"bama",74,1,632,"M1","pb",3,5535,"pama","bama","M",20,"SE","E","b","len","asp_word"
7,"pama",75,0,643,"M1","pb",3,5535,"pama","bama","M",20,"SE","E","p","asp","asp_word"
2,"pama",76,1,563,"M1","pb",3,5535,"pama","bama","M",20,"SE","E","b","len","asp_word"
5,"paneul",77,1,1437,"M1","pb",3,5535,"paneul","baneul","M",20,"SE","E","b","len","len_word"
2,"paneul",78,1,673,"M1","pb",3,5535,"paneul","baneul","M",20,"SE","E","b","len","len_word"
4,"paneul",79,0,1154,"M1","pb",3,5535,"paneul","baneul","M",20,"SE","E","p","asp","len_word"
5,"pama",80,0,802,"M1","pb",3,5535,"pama","bama","M",20,"SE","E","p","asp","asp_word"
3,"baneul",81,1,681,"M1","pb",3,5535,"paneul","baneul","M",20,"SE","E","b","len","len_word"
3,"pama",82,1,1650,"M1","pb",3,5535,"pama","bama","M",20,"SE","E","b","len","asp_word"
1,"paneul",83,1,759,"M1","pb",3,5535,"paneul","baneul","M",20,"SE","E","b","len","len_word"
5,"bama",84,0,1219,"M1","pb",3,5535,"pama","bama","M",20,"SE","E","p","asp","asp_word"
2,"baneul",85,1,699,"M1","pb",3,5535,"paneul","baneul","M",20,"SE","E","b","len","len_word"
6,"bama",86,0,629,"M1","pb",3,5535,"pama","bama","M",20,"SE","E","p","asp","asp_word"
6,"paneul",87,0,619,"M1","pb",3,5535,"paneul","baneul","M",20,"SE","E","p","asp","len_word"
6,"paneul",88,0,630,"M1","pb",3,5535,"paneul","baneul","M",20,"SE","E","p","asp","len_word"
7,"pama",89,0,670,"M1","pb",3,5535,"pama","bama","M",20,"SE","E","p","asp","asp_word"
6,"bama",90,0,675,"M1","pb",3,5535,"pama","bama","M",20,"SE","E","p","asp","asp_word"
1,"pama",91,1,2134,"M1","pb",3,5535,"pama","bama","M",20,"SE","E","b","len","asp_word"
6,"pama",92,0,619,"M1","pb",3,5535,"pama","bama","M",20,"SE","E","p","asp","asp_word"
2,"baneul",93,1,681,"M1","pb",3,5535,"paneul","baneul","M",20,"SE","E","b","len","len_word"
4,"pama",94,0,583,"M1","pb",3,5535,"pama","bama","M",20,"SE","E","p","asp","asp_word"
3,"bama",95,1,1446,"M1","pb",3,5535,"pama","bama","M",20,"SE","E","b","len","asp_word"
5,"baneul",96,1,1319,"M1","pb",3,5535,"paneul","baneul","M",20,"SE","E","b","len","len_word"
4,"paneul",97,0,1083,"M1","pb",3,5535,"paneul","baneul","M",20,"SE","E","p","asp","len_word"
7,"paneul",98,0,716,"M1","pb",3,5535,"paneul","baneul","M",20,"SE","E","p","asp","len_word"
2,"bama",99,1,1300,"M1","pb",3,5535,"pama","bama","M",20,"SE","E","b","len","asp_word"
4,"bama",100,1,616,"M1","pb",3,5535,"pama","bama","M",20,"SE","E","b","len","asp_word"
7,"bama",101,0,692,"M1","pb",3,5535,"pama","bama","M",20,"SE","E","p","asp","asp_word"
4,"baneul",102,1,828,"M1","pb",3,5535,"paneul","baneul","M",20,"SE","E","b","len","len_word"
7,"baneul",103,0,870,"M1","pb",3,5535,"paneul","baneul","M",20,"SE","E","p","asp","len_word"
1,"pama",104,1,1426,"M1","pb",3,5535,"pama","bama","M",20,"SE","E","b","len","asp_word"
1,"baneul",105,1,704,"M1","pb",3,5535,"paneul","baneul","M",20,"SE","E","b","len","len_word"
6,"baneul",106,0,835,"M1","pb",3,5535,"paneul","baneul","M",20,"SE","E","p","asp","len_word"
2,"paneul",107,1,906,"M1","pb",3,5535,"paneul","baneul","M",20,"SE","E","b","len","len_word"
2,"pama",108,0,742,"M1","pb",3,5535,"pama","bama","M",20,"SE","E","p","asp","asp_word"
1,"paneul",109,1,934,"M1","pb",3,5535,"paneul","baneul","M",20,"SE","E","b","len","len_word"
4,"baneul",110,1,655,"M1","pb",3,5535,"paneul","baneul","M",20,"SE","E","b","len","len_word"
5,"pama",111,0,638,"M1","pb",3,5535,"pama","bama","M",20,"SE","E","p","asp","asp_word"
2,"tongmil",0,1,1389,"F1","td",4,3867,"tongmil","dongmil","F",20,"SE","E","d","len","asp_word"
1,"tongmil",1,1,1211,"F1","td",4,3867,"tongmil","dongmil","F",20,"SE","E","d","len","asp_word"
3,"domang",2,1,1101,"F1","td",4,3867,"tomang","domang","F",20,"SE","E","d","len","len_word"
4,"dongmil",3,1,1339,"F1","td",4,3867,"tongmil","dongmil","F",20,"SE","E","d","len","asp_word"
1,"dongmil",4,1,978,"F1","td",4,3867,"tongmil","dongmil","F",20,"SE","E","d","len","asp_word"
5,"domang",5,0,862,"F1","td",4,3867,"tomang","domang","F",20,"SE","E","t","asp","len_word"
3,"tomang",6,0,956,"F1","td",4,3867,"tomang","domang","F",20,"SE","E","t","asp","len_word"
3,"dongmil",7,1,1256,"F1","td",4,3867,"tongmil","dongmil","F",20,"SE","E","d","len","asp_word"
4,"tongmil",8,0,791,"F1","td",4,3867,"tongmil","dongmil","F",20,"SE","E","t","asp","asp_word"
7,"dongmil",9,0,945,"F1","td",4,3867,"tongmil","dongmil","F",20,"SE","E","t","asp","asp_word"
6,"tomang",10,0,712,"F1","td",4,3867,"tomang","domang","F",20,"SE","E","t","asp","len_word"
7,"domang",11,0,1036,"F1","td",4,3867,"tomang","domang","F",20,"SE","E","t","asp","len_word"
3,"tongmil",12,1,1640,"F1","td",4,3867,"tongmil","dongmil","F",20,"SE","E","d","len","asp_word"
3,"tomang",13,1,1237,"F1","td",4,3867,"tomang","domang","F",20,"SE","E","d","len","len_word"
6,"tongmil",14,0,738,"F1","td",4,3867,"tongmil","dongmil","F",20,"SE","E","t","asp","asp_word"
5,"tomang",15,0,808,"F1","td",4,3867,"tomang","domang","F",20,"SE","E","t","asp","len_word"
1,"dongmil",16,1,981,"F1","td",4,3867,"tongmil","dongmil","F",20,"SE","E","d","len","asp_word"
2,"domang",17,1,991,"F1","td",4,3867,"tomang","domang","F",20,"SE","E","d","len","len_word"
1,"tongmil",18,1,1274,"F1","td",4,3867,"tongmil","dongmil","F",20,"SE","E","d","len","asp_word"
6,"domang",19,1,1298,"F1","td",4,3867,"tomang","domang","F",20,"SE","E","d","len","len_word"
4,"dongmil",20,1,1231,"F1","td",4,3867,"tongmil","dongmil","F",20,"SE","E","d","len","asp_word"
7,"dongmil",21,0,896,"F1","td",4,3867,"tongmil","dongmil","F",20,"SE","E","t","asp","asp_word"
2,"dongmil",22,1,1076,"F1","td",4,3867,"tongmil","dongmil","F",20,"SE","E","d","len","asp_word"
3,"dongmil",23,1,717,"F1","td",4,3867,"tongmil","dongmil","F",20,"SE","E","d","len","asp_word"
2,"tongmil",24,1,886,"F1","td",4,3867,"tongmil","dongmil","F",20,"SE","E","d","len","asp_word"
6,"tomang",25,0,809,"F1","td",4,3867,"tomang","domang","F",20,"SE","E","t","asp","len_word"
2,"domang",26,1,1178,"F1","td",4,3867,"tomang","domang","F",20,"SE","E","d","len","len_word"
2,"dongmil",27,1,857,"F1","td",4,3867,"tongmil","dongmil","F",20,"SE","E","d","len","asp_word"
2,"tomang",28,1,1024,"F1","td",4,3867,"tomang","domang","F",20,"SE","E","d","len","len_word"
4,"tomang",29,0,793,"F1","td",4,3867,"tomang","domang","F",20,"SE","E","t","asp","len_word"
5,"tongmil",30,0,830,"F1","td",4,3867,"tongmil","dongmil","F",20,"SE","E","t","asp","asp_word"
7,"tongmil",31,0,880,"F1","td",4,3867,"tongmil","dongmil","F",20,"SE","E","t","asp","asp_word"
7,"tomang",32,0,838,"F1","td",4,3867,"tomang","domang","F",20,"SE","E","t","asp","len_word"
6,"domang",33,1,1220,"F1","td",4,3867,"tomang","domang","F",20,"SE","E","d","len","len_word"
6,"tongmil",34,0,736,"F1","td",4,3867,"tongmil","dongmil","F",20,"SE","E","t","asp","asp_word"
3,"domang",35,1,763,"F1","td",4,3867,"tomang","domang","F",20,"SE","E","d","len","len_word"
7,"tongmil",36,0,662,"F1","td",4,3867,"tongmil","dongmil","F",20,"SE","E","t","asp","asp_word"
4,"tomang",37,1,1176,"F1","td",4,3867,"tomang","domang","F",20,"SE","E","d","len","len_word"
4,"domang",38,1,773,"F1","td",4,3867,"tomang","domang","F",20,"SE","E","d","len","len_word"
5,"dongmil",39,1,1055,"F1","td",4,3867,"tongmil","dongmil","F",20,"SE","E","d","len","asp_word"
4,"tongmil",40,0,949,"F1","td",4,3867,"tongmil","dongmil","F",20,"SE","E","t","asp","asp_word"
3,"tongmil",41,0,849,"F1","td",4,3867,"tongmil","dongmil","F",20,"SE","E","t","asp","asp_word"
4,"domang",42,1,731,"F1","td",4,3867,"tomang","domang","F",20,"SE","E","d","len","len_word"
